sex; entity; period; age-group; c1yr; rs1yr; LL_rs1yr;UL_rs1yr;i_1yr; c5yr; rs5yr; LL_rs5yr; UL_rs5yr;i_5yr; c10yr; rs10yr; LL_rs10yr; UL_rs10yr;i_10yr;
1 ;60 ;1976 ;3 ;  0; 41; 20; 61;1 ;  0; 17;  4; 38;1 ;  0; * ; * ; * ;.
1 ;60 ;1976 ;4 ;  0; 53; 27; 74;1 ;  0; 15;  3; 41;1 ;  0; * ; * ; * ;.
1 ;60 ;1976 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1981 ;0 ;  0; 44; 33; 58;1 ;  0; 20; 12; 34;1 ;  0; * ; * ; * ;.
1 ;60 ;1981 ;1 ;  0; 50; 15; 78;1 ;  0; 39;  9; 70;1 ;  0; * ; * ; * ;.
1 ;60 ;1981 ;2 ;  0; 50; 15; 78;1 ;  0; 39;  9; 70;1 ;  0; * ; * ; * ;.
1 ;60 ;1981 ;3 ;  0; 41; 20; 61;1 ;  0; 17;  4; 38;1 ;  0; * ; * ; * ;.
1 ;60 ;1981 ;4 ;  0; 53; 27; 74;1 ;  0; 15;  3; 41;1 ;  0; * ; * ; * ;.
1 ;60 ;1981 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1986 ;0 ;  0; 29; 22; 39;1 ;  0; 10;  5; 20;1 ;  0; * ; * ; * ;.
1 ;60 ;1986 ;1 ;  0;  0; * ; * ;. ;  0; * ; * ; * ;1 ;  0; * ; * ; * ;.
1 ;60 ;1986 ;2 ;  0;  0; * ; * ;. ;  0; * ; * ; * ;1 ;  0; * ; * ; * ;.
1 ;60 ;1986 ;3 ;  0; 37; 19; 55;1 ;  0; 18;  6; 36;1 ;  0; * ; * ; * ;.
1 ;60 ;1986 ;4 ;  0; 43; 25; 61;1 ;  0; 13;  3; 31;1 ;  0; * ; * ; * ;.
1 ;60 ;1986 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1991 ;0 ;  0; 29; 22; 39;1 ;  0; 10;  5; 20;1 ;  0; * ; * ; * ;.
1 ;60 ;1991 ;1 ;  0;  0; * ; * ;. ;  0; * ; * ; * ;1 ;  0; * ; * ; * ;.
1 ;60 ;1991 ;2 ;  0;  0; * ; * ;. ;  0; * ; * ; * ;1 ;  0; * ; * ; * ;.
1 ;60 ;1991 ;3 ;  0; 37; 19; 55;1 ;  0; 18;  6; 36;1 ;  0; * ; * ; * ;.
1 ;60 ;1991 ;4 ;  0; 43; 25; 61;1 ;  0; 13;  3; 31;1 ;  0; * ; * ; * ;.
1 ;60 ;1991 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1996 ;0 ;  0; 37; 30; 47;1 ;  0; 13;  8; 21;1 ;  0; * ; * ; * ;.
1 ;60 ;1996 ;1 ;  0; 54; 33; 72;1 ;  0; 22;  8; 40;1 ;  0; * ; * ; * ;.
1 ;60 ;1996 ;2 ;  0; 54; 33; 72;1 ;  0; 22;  8; 40;1 ;  0; * ; * ; * ;.
1 ;60 ;1996 ;3 ;  0; 37; 18; 55;1 ;  0;  9;  2; 24;1 ;  0; * ; * ; * ;.
1 ;60 ;1996 ;4 ;  0; 28; 14; 43;1 ;  0; 11;  3; 25;1 ;  0; * ; * ; * ;.
1 ;60 ;1996 ;5 ;  0; 26;  9; 47;1 ;  0;  9;  1; 37;1 ;  0; * ; * ; * ;.
1 ;60 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;2001 ;0 ;  0; 37; 30; 47;1 ;  0; 13;  8; 21;1 ;  0; * ; * ; * ;.
1 ;60 ;2001 ;1 ;  0; 54; 33; 72;1 ;  0; 22;  8; 40;1 ;  0; * ; * ; * ;.
1 ;60 ;2001 ;2 ;  0; 54; 33; 72;1 ;  0; 22;  8; 40;1 ;  0; * ; * ; * ;.
1 ;60 ;2001 ;3 ;  0; 37; 18; 55;1 ;  0;  9;  2; 24;1 ;  0; * ; * ; * ;.
1 ;60 ;2001 ;4 ;  0; 28; 14; 43;1 ;  0; 11;  3; 25;1 ;  0; * ; * ; * ;.
1 ;60 ;2001 ;5 ;  0; 26;  9; 47;1 ;  0;  9;  1; 37;1 ;  0; * ; * ; * ;.
1 ;60 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;2006 ;0 ;  0; 47; 40; 55;1 ;  0; 23; 17; 31;1 ;  0; * ; * ; * ;.
1 ;60 ;2006 ;1 ;  0; 56; 38; 70;1 ;  0; 32; 17; 49;1 ;  0; * ; * ; * ;.
1 ;60 ;2006 ;2 ;  0; 56; 38; 70;1 ;  0; 32; 17; 49;1 ;  0; * ; * ; * ;.
1 ;60 ;2006 ;3 ;  0; 54; 38; 67;1 ;  0; 26; 13; 40;1 ;  0; * ; * ; * ;.
1 ;60 ;2006 ;4 ;  0; 43; 27; 57;1 ;  0; 17;  6; 32;1 ;  0; * ; * ; * ;.
1 ;60 ;2006 ;5 ;  0; 28; 12; 46;1 ;  0; 12;  2; 37;1 ;  0; * ; * ; * ;.
1 ;60 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;2011 ;0 ;  0; 47; 40; 55;1 ;  0; 23; 17; 31;1 ;  0; * ; * ; * ;.
1 ;60 ;2011 ;1 ;  0; 56; 38; 70;1 ;  0; 32; 17; 49;1 ;  0; * ; * ; * ;.
1 ;60 ;2011 ;2 ;  0; 56; 38; 70;1 ;  0; 32; 17; 49;1 ;  0; * ; * ; * ;.
1 ;60 ;2011 ;3 ;  0; 54; 38; 67;1 ;  0; 26; 13; 40;1 ;  0; * ; * ; * ;.
1 ;60 ;2011 ;4 ;  0; 43; 27; 57;1 ;  0; 17;  6; 32;1 ;  0; * ; * ; * ;.
1 ;60 ;2011 ;5 ;  0; 28; 12; 46;1 ;  0; 12;  2; 37;1 ;  0; * ; * ; * ;.
1 ;60 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1966 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1966 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1966 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1966 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1966 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1966 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1971 ;0 ;  0; 21; 12; 37;1 ;  0; * ; * ; * ;1 ;  0; * ; * ; * ;.
2 ;60 ;1971 ;1 ;  0; 34;  8; 63;1 ;  0; * ; * ; * ;1 ;  0; * ; * ; * ;.
2 ;60 ;1971 ;2 ;  0; 34;  8; 63;1 ;  0; * ; * ; * ;1 ;  0; * ; * ; * ;.
2 ;60 ;1971 ;3 ;  0; 34;  8; 63;1 ;  0; * ; * ; * ;1 ;  0; * ; * ; * ;.
2 ;60 ;1971 ;4 ;  0;  9;  1; 32;1 ;  0; * ; * ; * ;1 ;  0; * ; * ; * ;.
2 ;60 ;1971 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1976 ;0 ;  0; 45; 34; 61;1 ;  0; 15;  8; 26;1 ;  0; * ; * ; * ;.
2 ;60 ;1976 ;1 ;  0; 51; 23; 73;1 ;  0; 23;  5; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1976 ;2 ;  0; 51; 23; 73;1 ;  0; 23;  5; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1976 ;3 ;  0; 51; 23; 73;1 ;  0; 23;  5; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1976 ;4 ;  0; 47; 17; 73;1 ;  0;  0; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1976 ;5 ;  0; 23;  6; 49;1 ;  0; 13;  1; 50;1 ;  0; * ; * ; * ;.
2 ;60 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1981 ;0 ;  0; 45; 34; 61;1 ;  0; 15;  8; 26;1 ;  0; * ; * ; * ;.
2 ;60 ;1981 ;1 ;  0; 51; 23; 73;1 ;  0; 23;  5; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1981 ;2 ;  0; 51; 23; 73;1 ;  0; 23;  5; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1981 ;3 ;  0; 51; 23; 73;1 ;  0; 23;  5; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1981 ;4 ;  0; 47; 17; 73;1 ;  0;  0; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1981 ;5 ;  0; 23;  6; 49;1 ;  0; 13;  1; 50;1 ;  0; * ; * ; * ;.
2 ;60 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1986 ;0 ;  0; 44; 34; 59;1 ;  0; 15;  8; 29;1 ;  0; * ; * ; * ;.
2 ;60 ;1986 ;1 ;  0; 55; 23; 79;1 ;  0; 19;  3; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1986 ;2 ;  0; 55; 23; 79;1 ;  0; 19;  3; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1986 ;3 ;  0; 55; 23; 79;1 ;  0; 19;  3; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1986 ;4 ;  0; 42; 19; 64;1 ;  0; 14;  2; 37;1 ;  0; * ; * ; * ;.
2 ;60 ;1986 ;5 ;  0; 10;  1; 36;1 ;  0;  0; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1991 ;0 ;  0; 44; 34; 59;1 ;  0; 15;  8; 29;1 ;  0; * ; * ; * ;.
2 ;60 ;1991 ;1 ;  0; 55; 23; 79;1 ;  0; 19;  3; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1991 ;2 ;  0; 55; 23; 79;1 ;  0; 19;  3; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1991 ;3 ;  0; 55; 23; 79;1 ;  0; 19;  3; 47;1 ;  0; * ; * ; * ;.
2 ;60 ;1991 ;4 ;  0; 42; 19; 64;1 ;  0; 14;  2; 37;1 ;  0; * ; * ; * ;.
2 ;60 ;1991 ;5 ;  0; 10;  1; 36;1 ;  0;  0; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;1996 ;0 ;  0; 40; 28; 57;1 ;  0; 14;  7; 30;1 ;  0; * ; * ; * ;.
2 ;60 ;1996 ;1 ;  0; 38;  9; 68;1 ;  0; 13;  1; 43;1 ;  0; * ; * ; * ;.
2 ;60 ;1996 ;2 ;  0; 38;  9; 68;1 ;  0; 13;  1; 43;1 ;  0; * ; * ; * ;.
2 ;60 ;1996 ;3 ;  0; 38;  9; 68;1 ;  0; 13;  1; 43;1 ;  0; * ; * ; * ;.
2 ;60 ;1996 ;4 ;  0; 41; 17; 64;1 ;  0; 23;  6; 50;1 ;  0; * ; * ; * ;.
2 ;60 ;1996 ;5 ;  0; 44; 18; 69;1 ;  0; * ; * ; * ;1 ;  0; * ; * ; * ;.
2 ;60 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;2001 ;0 ;  0; 40; 28; 57;1 ;  0; 14;  7; 30;1 ;  0; * ; * ; * ;.
2 ;60 ;2001 ;1 ;  0; 38;  9; 68;1 ;  0; 13;  1; 43;1 ;  0; * ; * ; * ;.
2 ;60 ;2001 ;2 ;  0; 38;  9; 68;1 ;  0; 13;  1; 43;1 ;  0; * ; * ; * ;.
2 ;60 ;2001 ;3 ;  0; 38;  9; 68;1 ;  0; 13;  1; 43;1 ;  0; * ; * ; * ;.
2 ;60 ;2001 ;4 ;  0; 41; 17; 64;1 ;  0; 23;  6; 50;1 ;  0; * ; * ; * ;.
2 ;60 ;2001 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;2006 ;0 ;  0; 49; 39; 62;1 ;  0; 14;  7; 30;1 ;  0; * ; * ; * ;.
2 ;60 ;2006 ;1 ;  0; 50; 26; 70;1 ;  0; 10;  1; 35;1 ;  0; * ; * ; * ;.
2 ;60 ;2006 ;2 ;  0; 50; 26; 70;1 ;  0; 10;  1; 35;1 ;  0; * ; * ; * ;.
2 ;60 ;2006 ;3 ;  0; 50; 26; 70;1 ;  0; 10;  1; 35;1 ;  0; * ; * ; * ;.
2 ;60 ;2006 ;4 ;  0; 59; 29; 80;1 ;  0; 29;  6; 61;1 ;  0; * ; * ; * ;.
2 ;60 ;2006 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;2011 ;0 ;  0; 49; 39; 62;1 ;  0; 14;  7; 30;1 ;  0; * ; * ; * ;.
2 ;60 ;2011 ;1 ;  0; 50; 26; 70;1 ;  0; 10;  1; 35;1 ;  0; * ; * ; * ;.
2 ;60 ;2011 ;2 ;  0; 50; 26; 70;1 ;  0; 10;  1; 35;1 ;  0; * ; * ; * ;.
2 ;60 ;2011 ;3 ;  0; 50; 26; 70;1 ;  0; 10;  1; 35;1 ;  0; * ; * ; * ;.
2 ;60 ;2011 ;4 ;  0; 59; 29; 80;1 ;  0; 29;  6; 61;1 ;  0; * ; * ; * ;.
2 ;60 ;2011 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;60 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;1966 ;0 ;  0; 28; 23; 34;. ;  0; 12;  8; 19;. ;  0; * ; * ; * ;.
1 ;70 ;1966 ;1 ;  0; 37; 25; 49;1 ;  0; 23; 13; 34;1 ;  0; * ; * ; * ;.
1 ;70 ;1966 ;2 ;  0; 37; 25; 49;1 ;  0; 23; 13; 34;1 ;  0; * ; * ; * ;.
1 ;70 ;1966 ;3 ;  0; 21; 11; 33;. ;  0;  7;  2; 16;. ;  0; * ; * ; * ;.
1 ;70 ;1966 ;4 ;  0; 28; 18; 39;. ;  0;  7;  2; 16;. ;  0; * ; * ; * ;.
1 ;70 ;1966 ;5 ;  0; 22;  7; 43;. ;  0; 12;  1; 50;. ;  0; * ; * ; * ;.
1 ;70 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;1971 ;0 ;  0; 37; 32; 44;. ;  0; 15; 11; 21;. ;  0; * ; * ; * ;.
1 ;70 ;1971 ;1 ;  0; 43; 29; 57;1 ;  0; 17;  8; 29;1 ;  0; * ; * ; * ;.
1 ;70 ;1971 ;2 ;  0; 43; 29; 57;1 ;  0; 17;  8; 29;1 ;  0; * ; * ; * ;.
1 ;70 ;1971 ;3 ;  0; 39; 27; 51;. ;  0; 12;  5; 22;. ;  0; * ; * ; * ;.
1 ;70 ;1971 ;4 ;  0; 33; 22; 44;. ;  0; 16;  8; 28;. ;  0; * ; * ; * ;.
1 ;70 ;1971 ;5 ;  0; 32; 15; 52;. ;  0; 15;  3; 42;. ;  0; * ; * ; * ;.
1 ;70 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;1976 ;0 ;  0; 39; 33; 47;. ;  0; 18; 13; 24;. ;  0; * ; * ; * ;.
1 ;70 ;1976 ;1 ;  0; 45; 29; 60;1 ;  0; 22; 10; 37;1 ;  0; * ; * ; * ;.
1 ;70 ;1976 ;2 ;  0; 45; 29; 60;1 ;  0; 22; 10; 37;1 ;  0; * ; * ; * ;.
1 ;70 ;1976 ;3 ;  0; 50; 35; 63;. ;  0; 23; 12; 37;. ;  0; * ; * ; * ;.
1 ;70 ;1976 ;4 ;  0; 33; 21; 45;. ;  0; 18;  8; 31;. ;  0; * ; * ; * ;.
1 ;70 ;1976 ;5 ;  0; 22;  9; 40;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;1981 ;0 ;  0; 40; 34; 47;. ;  0; 21; 16; 27;. ;  0; * ; * ; * ;.
1 ;70 ;1981 ;1 ;  0; 50; 33; 65;1 ;  0; 26; 13; 42;1 ;  0; * ; * ; * ;.
1 ;70 ;1981 ;2 ;  0; 50; 33; 65;1 ;  0; 26; 13; 42;1 ;  0; * ; * ; * ;.
1 ;70 ;1981 ;3 ;  0; 46; 33; 57;. ;  0; 36; 23; 48;. ;  0; * ; * ; * ;.
1 ;70 ;1981 ;4 ;  0; 32; 21; 44;. ;  0; 12;  5; 23;. ;  0; * ; * ; * ;.
1 ;70 ;1981 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;1986 ;0 ;  0; 43; 37; 51;. ;  0; 19; 14; 27;. ;  0; * ; * ; * ;.
1 ;70 ;1986 ;1 ;  0; 61; 44; 75;1 ;  0; 23; 11; 38;1 ;  0; * ; * ; * ;.
1 ;70 ;1986 ;2 ;  0; 61; 44; 75;1 ;  0; 23; 11; 38;1 ;  0; * ; * ; * ;.
1 ;70 ;1986 ;3 ;  0; 41; 25; 56;. ;  0; 22; 11; 38;. ;  0; * ; * ; * ;.
1 ;70 ;1986 ;4 ;  0; 39; 26; 52;. ;  0; 14;  6; 27;. ;  0; * ; * ; * ;.
1 ;70 ;1986 ;5 ;  0; 21;  9; 36;. ;  0; 16;  4; 39;. ;  0; * ; * ; * ;.
1 ;70 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;1991 ;0 ;  0; 52; 44; 60;. ;  0; 33; 26; 43;. ;  0; * ; * ; * ;.
1 ;70 ;1991 ;1 ;  0; 56; 35; 72;1 ;  0; 38; 20; 56;1 ;  0; * ; * ; * ;.
1 ;70 ;1991 ;2 ;  0; 56; 35; 72;1 ;  0; 38; 20; 56;1 ;  0; * ; * ; * ;.
1 ;70 ;1991 ;3 ;  0; 66; 46; 80;. ;  0; 39; 21; 57;. ;  0; * ; * ; * ;.
1 ;70 ;1991 ;4 ;  0; 34; 21; 47;. ;  0; 20;  9; 34;. ;  0; * ; * ; * ;.
1 ;70 ;1991 ;5 ;  0; 53; 33; 71;. ;  0; 39; 16; 69;. ;  0; * ; * ; * ;.
1 ;70 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;1996 ;0 ;  0; 40; 33; 50;. ;  0; 24; 17; 33;. ;  0; * ; * ; * ;.
1 ;70 ;1996 ;1 ;  0; 48; 28; 66;1 ;  0; 29; 13; 47;1 ;  0; * ; * ; * ;.
1 ;70 ;1996 ;2 ;  0; 48; 28; 66;1 ;  0; 29; 13; 47;1 ;  0; * ; * ; * ;.
1 ;70 ;1996 ;3 ;  0; 34; 16; 53;. ;  0; 13;  3; 31;. ;  0; * ; * ; * ;.
1 ;70 ;1996 ;4 ;  0; 44; 30; 57;. ;  0; 34; 20; 49;. ;  0; * ; * ; * ;.
1 ;70 ;1996 ;5 ;  0; 31; 14; 51;. ;  0; 15;  3; 43;. ;  0; * ; * ; * ;.
1 ;70 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;2001 ;0 ;  0; 50; 41; 60;. ;  0; 22; 15; 33;. ;  0; * ; * ; * ;.
1 ;70 ;2001 ;1 ;  0; 47; 21; 69;1 ;  0; 14;  2; 35;1 ;  0; * ; * ; * ;.
1 ;70 ;2001 ;2 ;  0; 47; 21; 69;1 ;  0; 14;  2; 35;1 ;  0; * ; * ; * ;.
1 ;70 ;2001 ;3 ;  0; 58; 38; 74;. ;  0; 27; 12; 45;. ;  0; * ; * ; * ;.
1 ;70 ;2001 ;4 ;  0; 48; 29; 65;. ;  0; 25; 10; 44;. ;  0; * ; * ; * ;.
1 ;70 ;2001 ;5 ;  0; 42; 25; 59;. ;  0; 26; 10; 51;. ;  0; * ; * ; * ;.
1 ;70 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;2006 ;0 ;  0; 59; 49; 70;. ;  0; 32; 23; 44;. ;  0; * ; * ; * ;.
1 ;70 ;2006 ;1 ;  0; 55; 32; 73;1 ;  0; 28; 11; 47;1 ;  0; * ; * ; * ;.
1 ;70 ;2006 ;2 ;  0; 55; 32; 73;1 ;  0; 28; 11; 47;1 ;  0; * ; * ; * ;.
1 ;70 ;2006 ;3 ;  0; 69; 43; 85;. ;  0; 39; 18; 61;. ;  0; * ; * ; * ;.
1 ;70 ;2006 ;4 ;  0; 54; 31; 73;. ;  0; 35; 14; 59;. ;  0; * ; * ; * ;.
1 ;70 ;2006 ;5 ;  0; 55; 33; 74;. ;  0; 20;  5; 47;. ;  0; * ; * ; * ;.
1 ;70 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;70 ;2011 ;0 ;  0; 53; 44; 65;. ;  0; 30; 22; 40;. ;  0; * ; * ; * ;.
1 ;70 ;2011 ;1 ;  0; 54; 25; 76;1 ;  0; 26; 12; 43;1 ;  0; * ; * ; * ;.
1 ;70 ;2011 ;2 ;  0; 54; 25; 76;1 ;  0; 26; 12; 43;1 ;  0; * ; * ; * ;.
1 ;70 ;2011 ;3 ;  0; 43; 22; 63;. ;  0; 19;  6; 38;. ;  0; * ; * ; * ;.
1 ;70 ;2011 ;4 ;  0; 71; 46; 86;. ;  0; 45; 25; 65;. ;  0; * ; * ; * ;.
1 ;70 ;2011 ;5 ;  0; 37; 18; 57;. ;  0; 25; 10; 47;. ;  0; * ; * ; * ;.
1 ;70 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;70 ;1966 ;0 ;  0; 36; 28; 46;. ;  0; 21; 14; 31;. ;  0; * ; * ; * ;.
2 ;70 ;1966 ;1 ;  0; 43; 18; 66;1 ;  0; 22;  5; 47;1 ;  0; * ; * ; * ;.
2 ;70 ;1966 ;2 ;  0; 43; 18; 66;1 ;  0; 22;  5; 47;1 ;  0; * ; * ; * ;.
2 ;70 ;1966 ;3 ;  0; 45; 25; 63;. ;  0; 26; 11; 45;. ;  0; * ; * ; * ;.
2 ;70 ;1966 ;4 ;  0; 25; 14; 39;. ;  0; 20;  9; 35;. ;  0; * ; * ; * ;.
2 ;70 ;1966 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;70 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;70 ;1971 ;0 ;  0; 38; 30; 49;. ;  0; 14;  9; 22;. ;  0; * ; * ; * ;.
2 ;70 ;1971 ;1 ;  0; 37; 17; 58;1 ;  0; 16;  4; 36;1 ;  0; * ; * ; * ;.
2 ;70 ;1971 ;2 ;  0; 37; 17; 58;1 ;  0; 16;  4; 36;1 ;  0; * ; * ; * ;.
2 ;70 ;1971 ;3 ;  0; 35; 17; 54;. ;  0;  5;  0; 20;. ;  0; * ; * ; * ;.
2 ;70 ;1971 ;4 ;  0; 45; 28; 60;. ;  0; 23; 10; 39;. ;  0; * ; * ; * ;.
2 ;70 ;1971 ;5 ;  0; 34; 14; 57;. ;  0;  8;  1; 33;. ;  0; * ; * ; * ;.
2 ;70 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;70 ;1976 ;0 ;  0; 49; 40; 60;. ;  0; 28; 20; 38;. ;  0; * ; * ; * ;.
2 ;70 ;1976 ;1 ;  0; 61; 35; 80;1 ;  0; 40; 18; 62;1 ;  0; * ; * ; * ;.
2 ;70 ;1976 ;2 ;  0; 61; 35; 80;1 ;  0; 40; 18; 62;1 ;  0; * ; * ; * ;.
2 ;70 ;1976 ;3 ;  0; 45; 25; 63;. ;  0; 22;  8; 40;. ;  0; * ; * ; * ;.
2 ;70 ;1976 ;4 ;  0; 50; 30; 67;. ;  0; 36; 17; 57;. ;  0; * ; * ; * ;.
2 ;70 ;1976 ;5 ;  0; 33; 15; 53;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;70 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;70 ;1981 ;0 ;  0; 49; 40; 59;. ;  0; 34; 26; 44;. ;  0; * ; * ; * ;.
2 ;70 ;1981 ;1 ;  0; 67; 40; 84;1 ;  0; 57; 31; 76;1 ;  0; * ; * ; * ;.
2 ;70 ;1981 ;2 ;  0; 67; 40; 84;1 ;  0; 57; 31; 76;1 ;  0; * ; * ; * ;.
2 ;70 ;1981 ;3 ;  0; 51; 26; 71;. ;  0; 42; 19; 65;. ;  0; * ; * ; * ;.
2 ;70 ;1981 ;4 ;  0; 41; 25; 57;. ;  0; 18;  6; 34;. ;  0; * ; * ; * ;.
2 ;70 ;1981 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;70 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;70 ;1986 ;0 ;  0; 59; 50; 69;. ;  0; 29; 21; 41;. ;  0; * ; * ; * ;.
2 ;70 ;1986 ;1 ;  0; 72; 41; 89;1 ;  0; 36; 13; 61;1 ;  0; * ; * ; * ;.
