sex; entity; period; age-group; c1yr; rs1yr; LL_rs1yr;UL_rs1yr;i_1yr; c5yr; rs5yr; LL_rs5yr; UL_rs5yr;i_5yr; c10yr; rs10yr; LL_rs10yr; UL_rs10yr;i_10yr;
2 ;50 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;50 ;2001 ;0 ;  0; 49; 40; 60;. ;  0; 17; 11; 28;. ;  0; * ; * ; * ;.
2 ;50 ;2001 ;1 ;  0; 48; 29; 65;1 ;  0; 19;  7; 36;1 ;  0; * ; * ; * ;.
2 ;50 ;2001 ;2 ;  0; 48; 29; 65;1 ;  0; 19;  7; 36;1 ;  0; * ; * ; * ;.
2 ;50 ;2001 ;3 ;  0; 82; 58; 93;. ;  0; 31; 12; 52;. ;  0; * ; * ; * ;.
2 ;50 ;2001 ;4 ;  0; 30;  9; 55;1 ;  0;  8;  1; 32;1 ;  0; * ; * ; * ;.
2 ;50 ;2001 ;5 ;  0; 30;  9; 55;1 ;  0;  8;  1; 32;1 ;  0; * ; * ; * ;.
2 ;50 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;50 ;2006 ;0 ;  0; 57; 49; 66;. ;  0; 32; 24; 42;. ;  0; * ; * ; * ;.
2 ;50 ;2006 ;1 ;  0; 73; 56; 85;1 ;  0; 39; 23; 54;1 ;  0; * ; * ; * ;.
2 ;50 ;2006 ;2 ;  0; 73; 56; 85;1 ;  0; 39; 23; 54;1 ;  0; * ; * ; * ;.
2 ;50 ;2006 ;3 ;  0; 70; 48; 84;. ;  0; 41; 22; 60;. ;  0; * ; * ; * ;.
2 ;50 ;2006 ;4 ;  0; 38; 19; 57;1 ;  0; 22;  7; 44;1 ;  0; * ; * ; * ;.
2 ;50 ;2006 ;5 ;  0; 38; 19; 57;1 ;  0; 22;  7; 44;1 ;  0; * ; * ; * ;.
2 ;50 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;50 ;2011 ;0 ;  0; 59; 52; 68;. ;  0; 34; 28; 41;. ;  0; * ; * ; * ;.
2 ;50 ;2011 ;1 ;  0; 68; 47; 82;1 ;  0; 39; 26; 52;1 ;  0; * ; * ; * ;.
2 ;50 ;2011 ;2 ;  0; 68; 47; 82;1 ;  0; 39; 26; 52;1 ;  0; * ; * ; * ;.
2 ;50 ;2011 ;3 ;  0; 61; 45; 73;. ;  0; 35; 23; 47;. ;  0; * ; * ; * ;.
2 ;50 ;2011 ;4 ;  0; 53; 35; 68;1 ;  0; 29; 16; 46;1 ;  0; * ; * ; * ;.
2 ;50 ;2011 ;5 ;  0; 53; 35; 68;1 ;  0; 29; 16; 46;1 ;  0; * ; * ; * ;.
2 ;50 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1966 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1966 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1966 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1966 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1966 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1966 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1971 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1971 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1971 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1971 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1971 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1971 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1976 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1976 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1976 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1976 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1976 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1976 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1981 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1981 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1981 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1981 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1981 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1981 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1986 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1986 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1986 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1986 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1986 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1986 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1991 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1991 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1991 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1991 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1991 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1991 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1996 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1996 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1996 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1996 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1996 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1996 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2001 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2001 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2001 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2001 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2001 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2001 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2006 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2006 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2006 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2006 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2006 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2006 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2011 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2011 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2011 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2011 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2011 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2011 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;51 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1966 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1966 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1966 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1966 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1966 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1966 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1971 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1971 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1971 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1971 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1971 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1971 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1976 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1976 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1976 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1976 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1976 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1976 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1981 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1981 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1981 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1981 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1981 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1981 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1986 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1986 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1986 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1986 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1986 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1986 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1991 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1991 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1991 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1991 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1991 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1991 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1996 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1996 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1996 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1996 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1996 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1996 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2001 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2001 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2001 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2001 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2001 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2001 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2006 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2006 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2006 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2006 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2006 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2006 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2011 ;0 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2011 ;1 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2011 ;2 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2011 ;3 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2011 ;4 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2011 ;5 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;51 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1966 ;0 ;  0; 20; 16; 24;. ;  0;  5;  3;  8;. ;  0; * ; * ; * ;.
1 ;60 ;1966 ;1 ;  0; 35; 17; 54;. ;  0; 13;  3; 30;. ;  0; * ; * ; * ;.
1 ;60 ;1966 ;2 ;  0; 23; 15; 33;. ;  0;  8;  3; 15;. ;  0; * ; * ; * ;.
1 ;60 ;1966 ;3 ;  0; 18; 13; 25;. ;  0;  2;  1;  6;. ;  0; * ; * ; * ;.
1 ;60 ;1966 ;4 ;  0; 18; 11; 25;. ;  0;  3;  1;  9;. ;  0; * ; * ; * ;.
1 ;60 ;1966 ;5 ;  0;  9;  3; 19;. ;  0;  3;  0; 16;. ;  0; * ; * ; * ;.
1 ;60 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1971 ;0 ;  0; 20; 16; 24;. ;  0;  3;  1;  5;. ;  0; * ; * ; * ;.
1 ;60 ;1971 ;1 ;  0; 21;  8; 39;. ;  0;  4;  0; 18;. ;  0; * ; * ; * ;.
1 ;60 ;1971 ;2 ;  0; 24; 15; 34;. ;  0;  6;  2; 13;. ;  0; * ; * ; * ;.
1 ;60 ;1971 ;3 ;  0; 18; 12; 24;. ;  0;  1;  0;  4;. ;  0; * ; * ; * ;.
1 ;60 ;1971 ;4 ;  0; 18; 13; 25;. ;  0;  3;  1;  8;. ;  0; * ; * ; * ;.
1 ;60 ;1971 ;5 ;  0; 18;  8; 31;. ;  0;  0; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1976 ;0 ;  0; 16; 13; 20;. ;  0;  4;  2;  6;. ;  0; * ; * ; * ;.
1 ;60 ;1976 ;1 ;  0; 30; 15; 47;. ;  0;  7;  1; 20;. ;  0; * ; * ; * ;.
1 ;60 ;1976 ;2 ;  0; 16;  9; 25;. ;  0;  1;  0;  6;. ;  0; * ; * ; * ;.
1 ;60 ;1976 ;3 ;  0; 22; 16; 29;. ;  0;  5;  3; 10;. ;  0; * ; * ; * ;.
1 ;60 ;1976 ;4 ;  0; 10;  6; 16;. ;  0;  3;  1;  8;. ;  0; * ; * ; * ;.
1 ;60 ;1976 ;5 ;  0;  8;  3; 16;. ;  0;  3;  0; 13;. ;  0; * ; * ; * ;.
1 ;60 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1981 ;0 ;  0; 18; 15; 21;. ;  0;  4;  2;  7;. ;  0; * ; * ; * ;.
1 ;60 ;1981 ;1 ;  0; 26; 12; 42;. ;  0;  3;  0; 14;. ;  0; * ; * ; * ;.
1 ;60 ;1981 ;2 ;  0; 24; 17; 32;. ;  0;  6;  2; 11;. ;  0; * ; * ; * ;.
1 ;60 ;1981 ;3 ;  0; 14; 10; 19;. ;  0;  3;  1;  6;. ;  0; * ; * ; * ;.
1 ;60 ;1981 ;4 ;  0; 15; 11; 21;. ;  0;  3;  1;  7;. ;  0; * ; * ; * ;.
1 ;60 ;1981 ;5 ;  0; 15;  7; 26;. ;  0;  7;  1; 23;. ;  0; * ; * ; * ;.
1 ;60 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1986 ;0 ;  0; 20; 17; 23;. ;  0;  3;  2;  4;. ;  0; * ; * ; * ;.
1 ;60 ;1986 ;1 ;  0; 24; 14; 34;. ;  0;  6;  2; 14;. ;  0; * ; * ; * ;.
1 ;60 ;1986 ;2 ;  0; 23; 17; 31;. ;  0;  4;  1;  8;. ;  0; * ; * ; * ;.
1 ;60 ;1986 ;3 ;  0; 21; 17; 27;. ;  0;  4;  2;  7;. ;  0; * ; * ; * ;.
1 ;60 ;1986 ;4 ;  0; 16; 12; 21;. ;  0;  1;  0;  3;. ;  0; * ; * ; * ;.
1 ;60 ;1986 ;5 ;  0; 17; 10; 25;. ;  0;  0; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1991 ;0 ;  0; 24; 22; 27;. ;  0;  4;  3;  6;. ;  0; * ; * ; * ;.
1 ;60 ;1991 ;1 ;  0; 36; 26; 46;. ;  0;  7;  3; 14;. ;  0; * ; * ; * ;.
1 ;60 ;1991 ;2 ;  0; 29; 22; 36;. ;  0;  6;  3; 10;. ;  0; * ; * ; * ;.
1 ;60 ;1991 ;3 ;  0; 24; 19; 29;. ;  0;  6;  4; 10;. ;  0; * ; * ; * ;.
1 ;60 ;1991 ;4 ;  0; 19; 15; 24;. ;  0;  3;  1;  6;. ;  0; * ; * ; * ;.
1 ;60 ;1991 ;5 ;  0; 21; 14; 30;. ;  0;  0; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;1996 ;0 ;  0; 25; 23; 28;. ;  0;  5;  4;  6;. ;  0; * ; * ; * ;.
1 ;60 ;1996 ;1 ;  0; 31; 21; 41;. ;  0;  4;  1; 10;. ;  0; * ; * ; * ;.
1 ;60 ;1996 ;2 ;  0; 29; 24; 35;. ;  0;  8;  5; 12;. ;  0; * ; * ; * ;.
1 ;60 ;1996 ;3 ;  0; 29; 24; 34;. ;  0;  8;  6; 12;. ;  0; * ; * ; * ;.
1 ;60 ;1996 ;4 ;  0; 21; 17; 26;. ;  0;  2;  1;  5;. ;  0; * ; * ; * ;.
1 ;60 ;1996 ;5 ;  0; 17; 11; 24;. ;  0;  2;  0;  8;. ;  0; * ; * ; * ;.
1 ;60 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;2001 ;0 ;  0; 29; 26; 31;. ;  0;  9;  7; 11;. ;  0; * ; * ; * ;.
1 ;60 ;2001 ;1 ;  0; 35; 25; 45;. ;  0; 14;  8; 22;. ;  0; * ; * ; * ;.
1 ;60 ;2001 ;2 ;  0; 31; 26; 36;. ;  0;  9;  6; 13;. ;  0; * ; * ; * ;.
1 ;60 ;2001 ;3 ;  0; 37; 32; 42;. ;  0; 12;  9; 15;. ;  0; * ; * ; * ;.
1 ;60 ;2001 ;4 ;  0; 23; 19; 27;. ;  0;  7;  5; 10;. ;  0; * ; * ; * ;.
1 ;60 ;2001 ;5 ;  0; 17; 11; 23;. ;  0;  2;  0;  7;. ;  0; * ; * ; * ;.
1 ;60 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;2006 ;0 ;  0; 36; 34; 39;. ;  0; 11;  9; 13;. ;  0; * ; * ; * ;.
1 ;60 ;2006 ;1 ;  0; 50; 39; 60;. ;  0; 22; 13; 31;. ;  0; * ; * ; * ;.
1 ;60 ;2006 ;2 ;  0; 41; 35; 46;. ;  0; 11;  8; 15;. ;  0; * ; * ; * ;.
1 ;60 ;2006 ;3 ;  0; 41; 37; 46;. ;  0; 11;  8; 14;. ;  0; * ; * ; * ;.
1 ;60 ;2006 ;4 ;  0; 29; 24; 33;. ;  0;  9;  6; 12;. ;  0; * ; * ; * ;.
1 ;60 ;2006 ;5 ;  0; 24; 18; 31;. ;  0;  4;  1;  9;. ;  0; * ; * ; * ;.
1 ;60 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;60 ;2011 ;0 ;  0; 44; 41; 47;. ;  0; 13; 11; 15;. ;  0; * ; * ; * ;.
1 ;60 ;2011 ;1 ;  0; 41; 27; 54;. ;  0; 19; 12; 28;. ;  0; * ; * ; * ;.
